sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
10.12.2011 15:05;37,154;0,024
10.12.2011 15:10;37,156;0,024
10.12.2011 15:15;37,158;0,024
10.12.2011 15:20;37,162;0,048
10.12.2011 15:25;37,171;0,108
10.12.2011 15:30;37,178;0,084
10.12.2011 15:35;37,185;0,084
10.12.2011 15:40;37,189;0,048
10.12.2011 15:45;37,190;0,012
10.12.2011 15:50;37,190;0,000
10.12.2011 15:55;37,191;0,012
10.12.2011 16:00;37,194;0,036
10.12.2011 16:05;37,196;0,024
10.12.2011 16:10;37,198;0,024
10.12.2011 16:15;37,199;0,012
10.12.2011 16:20;37,199;0,000
10.12.2011 16:25;37,199;0,000
10.12.2011 16:30;37,199;0,000
10.12.2011 16:35;37,199;0,000
10.12.2011 16:40;37,199;0,000
10.12.2011 16:45;37,199;0,000
10.12.2011 16:50;37,199;0,000
10.12.2011 16:55;37,199;0,000
10.12.2011 17:00;37,199;0,000
10.12.2011 17:05;37,199;0,000
10.12.2011 17:10;37,199;0,000
10.12.2011 17:15;37,199;0,000
10.12.2011 17:20;37,199;0,000
10.12.2011 17:25;37,199;0,000
10.12.2011 17:30;37,199;0,000
10.12.2011 17:35;37,199;0,000
10.12.2011 17:40;37,199;0,000
10.12.2011 17:45;37,199;0,000
10.12.2011 17:50;37,199;0,000
10.12.2011 17:55;37,199;0,000
10.12.2011 18:00;37,199;0,000
10.12.2011 18:05;37,199;0,000
10.12.2011 18:10;37,199;0,000
10.12.2011 18:15;37,199;0,000
10.12.2011 18:20;37,199;0,000
10.12.2011 18:25;37,199;0,000
10.12.2011 18:30;37,199;0,000
10.12.2011 18:35;37,199;0,000
10.12.2011 18:40;37,199;0,000
10.12.2011 18:45;37,199;0,000
10.12.2011 18:50;37,199;0,000
10.12.2011 18:55;37,199;0,000
10.12.2011 19:00;37,199;0,000
10.12.2011 19:05;37,199;0,000
10.12.2011 19:10;37,199;0,000
10.12.2011 19:15;37,199;0,000
10.12.2011 19:20;37,199;0,000
10.12.2011 19:25;37,199;0,000
10.12.2011 19:30;37,199;0,000
10.12.2011 19:35;37,199;0,000
10.12.2011 19:40;37,199;0,000
10.12.2011 19:45;37,199;0,000
10.12.2011 19:50;37,199;0,000
10.12.2011 19:55;37,199;0,000
10.12.2011 20:00;37,199;0,000
10.12.2011 20:05;37,199;0,000
10.12.2011 20:10;37,199;0,000
10.12.2011 20:15;37,199;0,000
10.12.2011 20:20;37,199;0,000
10.12.2011 20:25;37,199;0,000
10.12.2011 20:30;37,199;0,000
10.12.2011 20:35;37,199;0,000
10.12.2011 20:40;37,199;0,000
10.12.2011 20:45;37,199;0,000
10.12.2011 20:50;37,199;0,000
10.12.2011 20:55;37,199;0,000
10.12.2011 21:00;37,199;0,000
10.12.2011 21:05;37,199;0,000
10.12.2011 21:10;37,199;0,000
10.12.2011 21:15;37,199;0,000
10.12.2011 21:20;37,199;0,000
10.12.2011 21:25;37,199;0,000
10.12.2011 21:30;37,199;0,000
10.12.2011 21:35;37,199;0,000
10.12.2011 21:40;37,199;0,000
10.12.2011 21:45;37,199;0,000
10.12.2011 21:50;37,199;0,000
10.12.2011 21:55;37,199;0,000
10.12.2011 22:00;37,199;0,000
10.12.2011 22:05;37,199;0,000
10.12.2011 22:10;37,199;0,000
10.12.2011 22:15;37,199;0,000
10.12.2011 22:20;37,199;0,000
10.12.2011 22:25;37,199;0,000
10.12.2011 22:30;37,199;0,000
10.12.2011 22:35;37,199;0,000
10.12.2011 22:40;37,199;0,000
10.12.2011 22:45;37,199;0,000
10.12.2011 22:50;37,199;0,000
10.12.2011 22:55;37,199;0,000
10.12.2011 23:00;37,199;0,000
10.12.2011 23:05;37,199;0,000
10.12.2011 23:10;37,199;0,000
10.12.2011 23:15;37,199;0,000
10.12.2011 23:20;37,199;0,000
10.12.2011 23:25;37,199;0,000
10.12.2011 23:30;37,199;0,000
10.12.2011 23:35;37,199;0,000
10.12.2011 23:40;37,199;0,000
10.12.2011 23:45;37,199;0,000
10.12.2011 23:50;37,199;0,000
10.12.2011 23:55;37,199;0,000
