sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
22.02.2012 15:05;567,974;3,168
22.02.2012 15:10;568,232;3,096
22.02.2012 15:15;568,485;3,036
22.02.2012 15:20;568,731;2,952
22.02.2012 15:25;568,971;2,880
22.02.2012 15:30;569,205;2,808
22.02.2012 15:35;569,428;2,676
22.02.2012 15:40;569,643;2,580
22.02.2012 15:45;569,852;2,508
22.02.2012 15:50;570,057;2,460
22.02.2012 15:55;570,253;2,352
22.02.2012 16:00;570,395;1,704
22.02.2012 16:05;570,548;1,836
22.02.2012 16:10;570,712;1,968
22.02.2012 16:15;570,883;2,052
22.02.2012 16:20;571,033;1,800
22.02.2012 16:25;571,168;1,620
22.02.2012 16:30;571,266;1,176
22.02.2012 16:35;571,342;0,912
22.02.2012 16:40;571,393;0,612
22.02.2012 16:45;571,445;0,624
22.02.2012 16:50;571,510;0,780
22.02.2012 16:55;571,570;0,720
22.02.2012 17:00;571,638;0,816
22.02.2012 17:05;571,712;0,888
22.02.2012 17:10;571,787;0,900
22.02.2012 17:15;571,850;0,756
22.02.2012 17:20;571,894;0,528
22.02.2012 17:25;571,922;0,336
22.02.2012 17:30;571,939;0,204
22.02.2012 17:35;571,948;0,108
22.02.2012 17:40;571,953;0,060
22.02.2012 17:45;571,955;0,024
22.02.2012 17:50;571,956;0,012
22.02.2012 17:55;571,956;0,000
22.02.2012 18:00;571,956;0,000
22.02.2012 18:05;571,956;0,000
22.02.2012 18:10;571,956;0,000
22.02.2012 18:15;571,956;0,000
22.02.2012 18:20;571,956;0,000
22.02.2012 18:25;571,956;0,000
22.02.2012 18:30;571,956;0,000
22.02.2012 18:35;571,956;0,000
22.02.2012 18:40;571,956;0,000
22.02.2012 18:45;571,956;0,000
22.02.2012 18:50;571,956;0,000
22.02.2012 18:55;571,956;0,000
22.02.2012 19:00;571,956;0,000
22.02.2012 19:05;571,956;0,000
22.02.2012 19:10;571,956;0,000
22.02.2012 19:15;571,956;0,000
22.02.2012 19:20;571,956;0,000
22.02.2012 19:25;571,956;0,000
22.02.2012 19:30;571,956;0,000
22.02.2012 19:35;571,956;0,000
22.02.2012 19:40;571,956;0,000
22.02.2012 19:45;571,956;0,000
22.02.2012 19:50;571,956;0,000
22.02.2012 19:55;571,956;0,000
22.02.2012 20:00;571,956;0,000
22.02.2012 20:05;571,956;0,000
22.02.2012 20:10;571,956;0,000
22.02.2012 20:15;571,956;0,000
22.02.2012 20:20;571,956;0,000
22.02.2012 20:25;571,956;0,000
22.02.2012 20:30;571,956;0,000
22.02.2012 20:35;571,956;0,000
22.02.2012 20:40;571,956;0,000
22.02.2012 20:45;571,956;0,000
22.02.2012 20:50;571,956;0,000
22.02.2012 20:55;571,956;0,000
22.02.2012 21:00;571,956;0,000
22.02.2012 21:05;571,956;0,000
22.02.2012 21:10;571,956;0,000
22.02.2012 21:15;571,956;0,000
22.02.2012 21:20;571,956;0,000
22.02.2012 21:25;571,956;0,000
22.02.2012 21:30;571,956;0,000
22.02.2012 21:35;571,956;0,000
22.02.2012 21:40;571,956;0,000
22.02.2012 21:45;571,956;0,000
22.02.2012 21:50;571,956;0,000
22.02.2012 21:55;571,956;0,000
22.02.2012 22:00;571,956;0,000
22.02.2012 22:05;571,956;0,000
22.02.2012 22:10;571,956;0,000
22.02.2012 22:15;571,956;0,000
22.02.2012 22:20;571,956;0,000
22.02.2012 22:25;571,956;0,000
22.02.2012 22:30;571,956;0,000
22.02.2012 22:35;571,956;0,000
22.02.2012 22:40;571,956;0,000
22.02.2012 22:45;571,956;0,000
22.02.2012 22:50;571,956;0,000
22.02.2012 22:55;571,956;0,000
22.02.2012 23:00;571,956;0,000
22.02.2012 23:05;571,956;0,000
22.02.2012 23:10;571,956;0,000
22.02.2012 23:15;571,956;0,000
22.02.2012 23:20;571,956;0,000
22.02.2012 23:25;571,956;0,000
22.02.2012 23:30;571,956;0,000
22.02.2012 23:35;571,956;0,000
22.02.2012 23:40;571,956;0,000
22.02.2012 23:45;571,956;0,000
22.02.2012 23:50;571,956;0,000
22.02.2012 23:55;571,956;0,000
