sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
05.04.2012 14:20;1315,698;0,300
05.04.2012 14:25;1315,719;0,252
05.04.2012 14:30;1315,743;0,288
05.04.2012 14:35;1315,767;0,288
05.04.2012 14:40;1315,788;0,252
05.04.2012 14:45;1315,816;0,336
05.04.2012 14:50;1315,837;0,252
05.04.2012 14:55;1315,852;0,180
05.04.2012 15:00;1315,869;0,204
05.04.2012 15:05;1315,884;0,180
05.04.2012 15:10;1315,907;0,276
05.04.2012 15:15;1315,931;0,288
05.04.2012 15:20;1315,957;0,312
05.04.2012 15:25;1315,977;0,240
05.04.2012 15:30;1315,998;0,252
05.04.2012 15:35;1316,019;0,252
05.04.2012 15:40;1316,040;0,252
05.04.2012 15:45;1316,067;0,324
05.04.2012 15:50;1316,091;0,288
05.04.2012 15:55;1316,115;0,288
05.04.2012 16:00;1316,139;0,288
05.04.2012 16:05;1316,161;0,264
05.04.2012 16:10;1316,180;0,228
05.04.2012 16:15;1316,197;0,204
05.04.2012 16:20;1316,214;0,204
05.04.2012 16:25;1316,230;0,192
05.04.2012 16:30;1316,248;0,216
05.04.2012 16:35;1316,265;0,204
05.04.2012 16:40;1316,283;0,216
05.04.2012 16:45;1316,300;0,204
05.04.2012 16:50;1316,317;0,204
05.04.2012 16:55;1316,334;0,204
05.04.2012 17:00;1316,349;0,180
05.04.2012 17:05;1316,364;0,180
05.04.2012 17:10;1316,378;0,168
05.04.2012 17:15;1316,394;0,192
05.04.2012 17:20;1316,411;0,204
05.04.2012 17:25;1316,428;0,204
05.04.2012 17:30;1316,444;0,192
05.04.2012 17:35;1316,459;0,180
05.04.2012 17:40;1316,472;0,156
05.04.2012 17:45;1316,485;0,156
05.04.2012 17:50;1316,497;0,144
05.04.2012 17:55;1316,508;0,132
05.04.2012 18:00;1316,520;0,144
05.04.2012 18:05;1316,532;0,144
05.04.2012 18:10;1316,544;0,144
05.04.2012 18:15;1316,554;0,120
05.04.2012 18:20;1316,563;0,108
05.04.2012 18:25;1316,570;0,084
05.04.2012 18:30;1316,576;0,072
05.04.2012 18:35;1316,581;0,060
05.04.2012 18:40;1316,586;0,060
05.04.2012 18:45;1316,590;0,048
05.04.2012 18:50;1316,594;0,048
05.04.2012 18:55;1316,598;0,048
05.04.2012 19:00;1316,602;0,048
05.04.2012 19:05;1316,607;0,060
05.04.2012 19:10;1316,610;0,036
05.04.2012 19:15;1316,612;0,024
05.04.2012 19:20;1316,615;0,036
05.04.2012 19:25;1316,616;0,012
05.04.2012 19:30;1316,617;0,012
05.04.2012 19:35;1316,617;0,000
05.04.2012 19:40;1316,617;0,000
05.04.2012 19:45;1316,617;0,000
05.04.2012 19:50;1316,617;0,000
05.04.2012 19:55;1316,617;0,000
05.04.2012 20:00;1316,617;0,000
05.04.2012 20:05;1316,617;0,000
05.04.2012 20:10;1316,617;0,000
05.04.2012 20:15;1316,617;0,000
05.04.2012 20:20;1316,617;0,000
05.04.2012 20:25;1316,617;0,000
05.04.2012 20:30;1316,617;0,000
05.04.2012 20:35;1316,617;0,000
05.04.2012 20:40;1316,617;0,000
05.04.2012 20:45;1316,617;0,000
05.04.2012 20:50;1316,617;0,000
05.04.2012 20:55;1316,617;0,000
05.04.2012 21:00;1316,617;0,000
05.04.2012 21:05;1316,617;0,000
05.04.2012 21:10;1316,617;0,000
05.04.2012 21:15;1316,617;0,000
05.04.2012 21:20;1316,617;0,000
05.04.2012 21:25;1316,617;0,000
05.04.2012 21:30;1316,617;0,000
05.04.2012 21:35;1316,617;0,000
05.04.2012 21:40;1316,617;0,000
05.04.2012 21:45;1316,617;0,000
05.04.2012 21:50;1316,617;0,000
05.04.2012 21:55;1316,617;0,000
05.04.2012 22:00;1316,617;0,000
05.04.2012 22:05;1316,617;0,000
05.04.2012 22:10;1316,617;0,000
05.04.2012 22:15;1316,617;0,000
05.04.2012 22:20;1316,617;0,000
05.04.2012 22:25;1316,617;0,000
05.04.2012 22:30;1316,617;0,000
05.04.2012 22:35;1316,617;0,000
05.04.2012 22:40;1316,617;0,000
05.04.2012 22:45;1316,617;0,000
05.04.2012 22:50;1316,617;0,000
05.04.2012 22:55;1316,617;0,000
05.04.2012 23:00;1316,617;0,000
05.04.2012 23:05;1316,617;0,000
05.04.2012 23:10;1316,617;0,000
05.04.2012 23:15;1316,617;0,000
05.04.2012 23:20;1316,617;0,000
05.04.2012 23:25;1316,617;0,000
05.04.2012 23:30;1316,617;0,000
05.04.2012 23:35;1316,617;0,000
05.04.2012 23:40;1316,617;0,000
05.04.2012 23:45;1316,617;0,000
05.04.2012 23:50;1316,617;0,000
05.04.2012 23:55;1316,617;0,000
