sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
14.04.2012 14:20;1442,865;0,660
14.04.2012 14:25;1442,904;0,468
14.04.2012 14:30;1442,928;0,288
14.04.2012 14:35;1442,947;0,228
14.04.2012 14:40;1442,964;0,204
14.04.2012 14:45;1442,980;0,192
14.04.2012 14:50;1442,996;0,192
14.04.2012 14:55;1443,012;0,192
14.04.2012 15:00;1443,030;0,216
14.04.2012 15:05;1443,050;0,240
14.04.2012 15:10;1443,074;0,288
14.04.2012 15:15;1443,103;0,348
14.04.2012 15:20;1443,137;0,408
14.04.2012 15:25;1443,176;0,468
14.04.2012 15:30;1443,215;0,468
14.04.2012 15:35;1443,250;0,420
14.04.2012 15:40;1443,281;0,372
14.04.2012 15:45;1443,309;0,336
14.04.2012 15:50;1443,339;0,360
14.04.2012 15:55;1443,370;0,372
14.04.2012 16:00;1443,398;0,336
14.04.2012 16:05;1443,429;0,372
14.04.2012 16:10;1443,469;0,480
14.04.2012 16:15;1443,520;0,612
14.04.2012 16:20;1443,574;0,648
14.04.2012 16:25;1443,625;0,612
14.04.2012 16:30;1443,673;0,576
14.04.2012 16:35;1443,719;0,552
14.04.2012 16:40;1443,763;0,528
14.04.2012 16:45;1443,805;0,504
14.04.2012 16:50;1443,844;0,468
14.04.2012 16:55;1443,880;0,432
14.04.2012 17:00;1443,914;0,408
14.04.2012 17:05;1443,948;0,408
14.04.2012 17:10;1443,979;0,372
14.04.2012 17:15;1444,007;0,336
14.04.2012 17:20;1444,034;0,324
14.04.2012 17:25;1444,062;0,336
14.04.2012 17:30;1444,088;0,312
14.04.2012 17:35;1444,113;0,300
14.04.2012 17:40;1444,134;0,252
14.04.2012 17:45;1444,155;0,252
14.04.2012 17:50;1444,179;0,288
14.04.2012 17:55;1444,208;0,348
14.04.2012 18:00;1444,242;0,408
14.04.2012 18:05;1444,282;0,480
14.04.2012 18:10;1444,322;0,480
14.04.2012 18:15;1444,360;0,456
14.04.2012 18:20;1444,395;0,420
14.04.2012 18:25;1444,428;0,396
14.04.2012 18:30;1444,456;0,336
14.04.2012 18:35;1444,478;0,264
14.04.2012 18:40;1444,495;0,204
14.04.2012 18:45;1444,509;0,168
14.04.2012 18:50;1444,520;0,132
14.04.2012 18:55;1444,530;0,120
14.04.2012 19:00;1444,539;0,108
14.04.2012 19:05;1444,547;0,096
14.04.2012 19:10;1444,553;0,072
14.04.2012 19:15;1444,557;0,048
14.04.2012 19:20;1444,560;0,036
14.04.2012 19:25;1444,563;0,036
14.04.2012 19:30;1444,564;0,012
14.04.2012 19:35;1444,565;0,012
14.04.2012 19:40;1444,566;0,012
14.04.2012 19:45;1444,566;0,000
14.04.2012 19:50;1444,566;0,000
14.04.2012 19:55;1444,566;0,000
14.04.2012 20:00;1444,566;0,000
14.04.2012 20:05;1444,566;0,000
14.04.2012 20:10;1444,566;0,000
14.04.2012 20:15;1444,566;0,000
14.04.2012 20:20;1444,566;0,000
14.04.2012 20:25;1444,566;0,000
14.04.2012 20:30;1444,566;0,000
14.04.2012 20:35;1444,566;0,000
14.04.2012 20:40;1444,566;0,000
14.04.2012 20:45;1444,566;0,000
14.04.2012 20:50;1444,566;0,000
14.04.2012 20:55;1444,566;0,000
14.04.2012 21:00;1444,566;0,000
14.04.2012 21:05;1444,566;0,000
14.04.2012 21:10;1444,566;0,000
14.04.2012 21:15;1444,566;0,000
14.04.2012 21:20;1444,566;0,000
14.04.2012 21:25;1444,566;0,000
14.04.2012 21:30;1444,566;0,000
14.04.2012 21:35;1444,566;0,000
14.04.2012 21:40;1444,566;0,000
14.04.2012 21:45;1444,566;0,000
14.04.2012 21:50;1444,566;0,000
14.04.2012 21:55;1444,566;0,000
14.04.2012 22:00;1444,566;0,000
14.04.2012 22:05;1444,566;0,000
14.04.2012 22:10;1444,566;0,000
14.04.2012 22:15;1444,566;0,000
14.04.2012 22:20;1444,566;0,000
14.04.2012 22:25;1444,566;0,000
14.04.2012 22:30;1444,566;0,000
14.04.2012 22:35;1444,566;0,000
14.04.2012 22:40;1444,566;0,000
14.04.2012 22:45;1444,566;0,000
14.04.2012 22:50;1444,566;0,000
14.04.2012 22:55;1444,566;0,000
14.04.2012 23:00;1444,566;0,000
14.04.2012 23:05;1444,566;0,000
14.04.2012 23:10;1444,566;0,000
14.04.2012 23:15;1444,566;0,000
14.04.2012 23:20;1444,566;0,000
14.04.2012 23:25;1444,566;0,000
14.04.2012 23:30;1444,566;0,000
14.04.2012 23:35;1444,566;0,000
14.04.2012 23:40;1444,566;0,000
14.04.2012 23:45;1444,566;0,000
14.04.2012 23:50;1444,566;0,000
14.04.2012 23:55;1444,566;0,000
