sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
27.03.2012 14:20;1139,037;4,380
27.03.2012 14:25;1139,315;3,336
27.03.2012 14:30;1139,655;4,080
27.03.2012 14:35;1139,994;4,068
27.03.2012 14:40;1140,357;4,356
27.03.2012 14:45;1140,710;4,236
27.03.2012 14:50;1141,057;4,164
27.03.2012 14:55;1141,400;4,116
27.03.2012 15:00;1141,698;3,576
27.03.2012 15:05;1141,994;3,552
27.03.2012 15:10;1142,305;3,732
27.03.2012 15:15;1142,620;3,780
27.03.2012 15:20;1142,940;3,840
27.03.2012 15:25;1143,249;3,708
27.03.2012 15:30;1143,539;3,480
27.03.2012 15:35;1143,819;3,360
27.03.2012 15:40;1144,101;3,384
27.03.2012 15:45;1144,398;3,564
27.03.2012 15:50;1144,680;3,384
27.03.2012 15:55;1144,908;2,736
27.03.2012 16:00;1145,155;2,964
27.03.2012 16:05;1145,395;2,880
27.03.2012 16:10;1145,595;2,400
27.03.2012 16:15;1145,786;2,292
27.03.2012 16:20;1145,974;2,256
27.03.2012 16:25;1146,157;2,196
27.03.2012 16:30;1146,325;2,016
27.03.2012 16:35;1146,500;2,100
27.03.2012 16:40;1146,698;2,376
27.03.2012 16:45;1146,873;2,100
27.03.2012 16:50;1147,029;1,872
27.03.2012 16:55;1147,180;1,812
27.03.2012 17:00;1147,344;1,968
27.03.2012 17:05;1147,495;1,812
27.03.2012 17:10;1147,643;1,776
27.03.2012 17:15;1147,782;1,668
27.03.2012 17:20;1147,907;1,500
27.03.2012 17:25;1148,018;1,332
27.03.2012 17:30;1148,098;0,960
27.03.2012 17:35;1148,205;1,284
27.03.2012 17:40;1148,320;1,380
27.03.2012 17:45;1148,441;1,452
27.03.2012 17:50;1148,542;1,212
27.03.2012 17:55;1148,627;1,020
27.03.2012 18:00;1148,717;1,080
27.03.2012 18:05;1148,785;0,816
27.03.2012 18:10;1148,839;0,648
27.03.2012 18:15;1148,894;0,660
27.03.2012 18:20;1148,940;0,552
27.03.2012 18:25;1148,980;0,480
27.03.2012 18:30;1149,016;0,432
27.03.2012 18:35;1149,044;0,336
27.03.2012 18:40;1149,070;0,312
27.03.2012 18:45;1149,094;0,288
27.03.2012 18:50;1149,115;0,252
27.03.2012 18:55;1149,136;0,252
27.03.2012 19:00;1149,154;0,216
27.03.2012 19:05;1149,168;0,168
27.03.2012 19:10;1149,180;0,144
27.03.2012 19:15;1149,188;0,096
27.03.2012 19:20;1149,194;0,072
27.03.2012 19:25;1149,199;0,060
27.03.2012 19:30;1149,201;0,024
27.03.2012 19:35;1149,202;0,012
27.03.2012 19:40;1149,203;0,012
27.03.2012 19:45;1149,203;0,000
27.03.2012 19:50;1149,203;0,000
27.03.2012 19:55;1149,203;0,000
27.03.2012 20:00;1149,203;0,000
27.03.2012 20:05;1149,203;0,000
27.03.2012 20:10;1149,203;0,000
27.03.2012 20:15;1149,203;0,000
27.03.2012 20:20;1149,203;0,000
27.03.2012 20:25;1149,203;0,000
27.03.2012 20:30;1149,203;0,000
27.03.2012 20:35;1149,203;0,000
27.03.2012 20:40;1149,203;0,000
27.03.2012 20:45;1149,203;0,000
27.03.2012 20:50;1149,203;0,000
27.03.2012 20:55;1149,203;0,000
27.03.2012 21:00;1149,203;0,000
27.03.2012 21:05;1149,203;0,000
27.03.2012 21:10;1149,203;0,000
27.03.2012 21:15;1149,203;0,000
27.03.2012 21:20;1149,203;0,000
27.03.2012 21:25;1149,203;0,000
27.03.2012 21:30;1149,203;0,000
27.03.2012 21:35;1149,203;0,000
27.03.2012 21:40;1149,203;0,000
27.03.2012 21:45;1149,203;0,000
27.03.2012 21:50;1149,203;0,000
27.03.2012 21:55;1149,203;0,000
27.03.2012 22:00;1149,203;0,000
27.03.2012 22:05;1149,203;0,000
27.03.2012 22:10;1149,203;0,000
27.03.2012 22:15;1149,203;0,000
27.03.2012 22:20;1149,203;0,000
27.03.2012 22:25;1149,203;0,000
27.03.2012 22:30;1149,203;0,000
27.03.2012 22:35;1149,203;0,000
27.03.2012 22:40;1149,203;0,000
27.03.2012 22:45;1149,203;0,000
27.03.2012 22:50;1149,203;0,000
27.03.2012 22:55;1149,203;0,000
27.03.2012 23:00;1149,203;0,000
27.03.2012 23:05;1149,203;0,000
27.03.2012 23:10;1149,203;0,000
27.03.2012 23:15;1149,203;0,000
27.03.2012 23:20;1149,203;0,000
27.03.2012 23:25;1149,203;0,000
27.03.2012 23:30;1149,203;0,000
27.03.2012 23:35;1149,203;0,000
27.03.2012 23:40;1149,203;0,000
27.03.2012 23:45;1149,203;0,000
27.03.2012 23:50;1149,203;0,000
27.03.2012 23:55;1149,203;0,000
