sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
31.01.2012 15:05;295,199;0,540
31.01.2012 15:10;295,240;0,492
31.01.2012 15:15;295,275;0,420
31.01.2012 15:20;295,304;0,348
31.01.2012 15:25;295,330;0,312
31.01.2012 15:30;295,352;0,264
31.01.2012 15:35;295,374;0,264
31.01.2012 15:40;295,394;0,240
31.01.2012 15:45;295,410;0,192
31.01.2012 15:50;295,425;0,180
31.01.2012 15:55;295,438;0,156
31.01.2012 16:00;295,450;0,144
31.01.2012 16:05;295,462;0,144
31.01.2012 16:10;295,472;0,120
31.01.2012 16:15;295,481;0,108
31.01.2012 16:20;295,489;0,096
31.01.2012 16:25;295,496;0,084
31.01.2012 16:30;295,502;0,072
31.01.2012 16:35;295,509;0,084
31.01.2012 16:40;295,514;0,060
31.01.2012 16:45;295,518;0,048
31.01.2012 16:50;295,521;0,036
31.01.2012 16:55;295,522;0,012
31.01.2012 17:00;295,523;0,012
31.01.2012 17:05;295,523;0,000
31.01.2012 17:10;295,523;0,000
31.01.2012 17:15;295,523;0,000
31.01.2012 17:20;295,523;0,000
31.01.2012 17:25;295,523;0,000
31.01.2012 17:30;295,523;0,000
31.01.2012 17:35;295,523;0,000
31.01.2012 17:40;295,523;0,000
31.01.2012 17:45;295,523;0,000
31.01.2012 17:50;295,523;0,000
31.01.2012 17:55;295,523;0,000
31.01.2012 18:00;295,523;0,000
31.01.2012 18:05;295,523;0,000
31.01.2012 18:10;295,523;0,000
31.01.2012 18:15;295,523;0,000
31.01.2012 18:20;295,523;0,000
31.01.2012 18:25;295,523;0,000
31.01.2012 18:30;295,523;0,000
31.01.2012 18:35;295,523;0,000
31.01.2012 18:40;295,523;0,000
31.01.2012 18:45;295,523;0,000
31.01.2012 18:50;295,523;0,000
31.01.2012 18:55;295,523;0,000
31.01.2012 19:00;295,523;0,000
31.01.2012 19:05;295,523;0,000
31.01.2012 19:10;295,523;0,000
31.01.2012 19:15;295,523;0,000
31.01.2012 19:20;295,523;0,000
31.01.2012 19:25;295,523;0,000
31.01.2012 19:30;295,523;0,000
31.01.2012 19:35;295,523;0,000
31.01.2012 19:40;295,523;0,000
31.01.2012 19:45;295,523;0,000
31.01.2012 19:50;295,523;0,000
31.01.2012 19:55;295,523;0,000
31.01.2012 20:00;295,523;0,000
31.01.2012 20:05;295,523;0,000
31.01.2012 20:10;295,523;0,000
31.01.2012 20:15;295,523;0,000
31.01.2012 20:20;295,523;0,000
31.01.2012 20:25;295,523;0,000
31.01.2012 20:30;295,523;0,000
31.01.2012 20:35;295,523;0,000
31.01.2012 20:40;295,523;0,000
31.01.2012 20:45;295,523;0,000
31.01.2012 20:50;295,523;0,000
31.01.2012 20:55;295,523;0,000
31.01.2012 21:00;295,523;0,000
31.01.2012 21:05;295,523;0,000
31.01.2012 21:10;295,523;0,000
31.01.2012 21:15;295,523;0,000
31.01.2012 21:20;295,523;0,000
31.01.2012 21:25;295,523;0,000
31.01.2012 21:30;295,523;0,000
31.01.2012 21:35;295,523;0,000
31.01.2012 21:40;295,523;0,000
31.01.2012 21:45;295,523;0,000
31.01.2012 21:50;295,523;0,000
31.01.2012 21:55;295,523;0,000
31.01.2012 22:00;295,523;0,000
31.01.2012 22:05;295,523;0,000
31.01.2012 22:10;295,523;0,000
31.01.2012 22:15;295,523;0,000
31.01.2012 22:20;295,523;0,000
31.01.2012 22:25;295,523;0,000
31.01.2012 22:30;295,523;0,000
31.01.2012 22:35;295,523;0,000
31.01.2012 22:40;295,523;0,000
31.01.2012 22:45;295,523;0,000
31.01.2012 22:50;295,523;0,000
31.01.2012 22:55;295,523;0,000
31.01.2012 23:00;295,523;0,000
31.01.2012 23:05;295,523;0,000
31.01.2012 23:10;295,523;0,000
31.01.2012 23:15;295,523;0,000
31.01.2012 23:20;295,523;0,000
31.01.2012 23:25;295,523;0,000
31.01.2012 23:30;295,523;0,000
31.01.2012 23:35;295,523;0,000
31.01.2012 23:40;295,523;0,000
31.01.2012 23:45;295,523;0,000
31.01.2012 23:50;295,523;0,000
31.01.2012 23:55;295,523;0,000
