sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
20.02.2012 15:05;516,680;0,708
20.02.2012 15:10;516,749;0,828
20.02.2012 15:15;516,830;0,972
20.02.2012 15:20;517,045;2,580
20.02.2012 15:25;517,169;1,488
20.02.2012 15:30;517,231;0,744
20.02.2012 15:35;517,285;0,648
20.02.2012 15:40;517,334;0,588
20.02.2012 15:45;517,378;0,528
20.02.2012 15:50;517,418;0,480
20.02.2012 15:55;517,454;0,432
20.02.2012 16:00;517,489;0,420
20.02.2012 16:05;517,524;0,420
20.02.2012 16:10;517,560;0,432
20.02.2012 16:15;517,595;0,420
20.02.2012 16:20;517,625;0,360
20.02.2012 16:25;517,650;0,300
20.02.2012 16:30;517,674;0,288
20.02.2012 16:35;517,701;0,324
20.02.2012 16:40;517,732;0,372
20.02.2012 16:45;517,797;0,780
20.02.2012 16:50;517,864;0,804
20.02.2012 16:55;517,935;0,852
20.02.2012 17:00;518,000;0,780
20.02.2012 17:05;518,059;0,708
20.02.2012 17:10;518,083;0,288
20.02.2012 17:15;518,095;0,144
20.02.2012 17:20;518,104;0,108
20.02.2012 17:25;518,112;0,096
20.02.2012 17:30;518,117;0,060
20.02.2012 17:35;518,118;0,012
20.02.2012 17:40;518,119;0,012
20.02.2012 17:45;518,119;0,000
20.02.2012 17:50;518,119;0,000
20.02.2012 17:55;518,119;0,000
20.02.2012 18:00;518,119;0,000
20.02.2012 18:05;518,119;0,000
20.02.2012 18:10;518,119;0,000
20.02.2012 18:15;518,119;0,000
20.02.2012 18:20;518,119;0,000
20.02.2012 18:25;518,119;0,000
20.02.2012 18:30;518,119;0,000
20.02.2012 18:35;518,119;0,000
20.02.2012 18:40;518,119;0,000
20.02.2012 18:45;518,119;0,000
20.02.2012 18:50;518,119;0,000
20.02.2012 18:55;518,119;0,000
20.02.2012 19:00;518,119;0,000
20.02.2012 19:05;518,119;0,000
20.02.2012 19:10;518,119;0,000
20.02.2012 19:15;518,119;0,000
20.02.2012 19:20;518,119;0,000
20.02.2012 19:25;518,119;0,000
20.02.2012 19:30;518,119;0,000
20.02.2012 19:35;518,119;0,000
20.02.2012 19:40;518,119;0,000
20.02.2012 19:45;518,119;0,000
20.02.2012 19:50;518,119;0,000
20.02.2012 19:55;518,119;0,000
20.02.2012 20:00;518,119;0,000
20.02.2012 20:05;518,119;0,000
20.02.2012 20:10;518,119;0,000
20.02.2012 20:15;518,119;0,000
20.02.2012 20:20;518,119;0,000
20.02.2012 20:25;518,119;0,000
20.02.2012 20:30;518,119;0,000
20.02.2012 20:35;518,119;0,000
20.02.2012 20:40;518,119;0,000
20.02.2012 20:45;518,119;0,000
20.02.2012 20:50;518,119;0,000
20.02.2012 20:55;518,119;0,000
20.02.2012 21:00;518,119;0,000
20.02.2012 21:05;518,119;0,000
20.02.2012 21:10;518,119;0,000
20.02.2012 21:15;518,119;0,000
20.02.2012 21:20;518,119;0,000
20.02.2012 21:25;518,119;0,000
20.02.2012 21:30;518,119;0,000
20.02.2012 21:35;518,119;0,000
20.02.2012 21:40;518,119;0,000
20.02.2012 21:45;518,119;0,000
20.02.2012 21:50;518,119;0,000
20.02.2012 21:55;518,119;0,000
20.02.2012 22:00;518,119;0,000
20.02.2012 22:05;518,119;0,000
20.02.2012 22:10;518,119;0,000
20.02.2012 22:15;518,119;0,000
20.02.2012 22:20;518,119;0,000
20.02.2012 22:25;518,119;0,000
20.02.2012 22:30;518,119;0,000
20.02.2012 22:35;518,119;0,000
20.02.2012 22:40;518,119;0,000
20.02.2012 22:45;518,119;0,000
20.02.2012 22:50;518,119;0,000
20.02.2012 22:55;518,119;0,000
20.02.2012 23:00;518,119;0,000
20.02.2012 23:05;518,119;0,000
20.02.2012 23:10;518,119;0,000
20.02.2012 23:15;518,119;0,000
20.02.2012 23:20;518,119;0,000
20.02.2012 23:25;518,119;0,000
20.02.2012 23:30;518,119;0,000
20.02.2012 23:35;518,119;0,000
20.02.2012 23:40;518,119;0,000
20.02.2012 23:45;518,119;0,000
20.02.2012 23:50;518,119;0,000
20.02.2012 23:55;518,119;0,000
