sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
11.02.2012 15:05;442,527;2,664
11.02.2012 15:10;442,742;2,580
11.02.2012 15:15;442,943;2,412
11.02.2012 15:20;443,138;2,340
11.02.2012 15:25;443,319;2,172
11.02.2012 15:30;443,495;2,112
11.02.2012 15:35;443,667;2,064
11.02.2012 15:40;443,831;1,968
11.02.2012 15:45;443,987;1,872
11.02.2012 15:50;444,136;1,788
11.02.2012 15:55;444,274;1,656
11.02.2012 16:00;444,406;1,584
11.02.2012 16:05;444,532;1,512
11.02.2012 16:10;444,659;1,524
11.02.2012 16:15;444,773;1,368
11.02.2012 16:20;444,873;1,200
11.02.2012 16:25;444,962;1,068
11.02.2012 16:30;445,036;0,888
11.02.2012 16:35;445,091;0,660
11.02.2012 16:40;445,132;0,492
11.02.2012 16:45;445,173;0,492
11.02.2012 16:50;445,210;0,444
11.02.2012 16:55;445,240;0,360
11.02.2012 17:00;445,265;0,300
11.02.2012 17:05;445,283;0,216
11.02.2012 17:10;445,294;0,132
11.02.2012 17:15;445,303;0,108
11.02.2012 17:20;445,309;0,072
11.02.2012 17:25;445,313;0,048
11.02.2012 17:30;445,315;0,024
11.02.2012 17:35;445,316;0,012
11.02.2012 17:40;445,317;0,012
11.02.2012 17:45;445,317;0,000
11.02.2012 17:50;445,317;0,000
11.02.2012 17:55;445,317;0,000
11.02.2012 18:00;445,317;0,000
11.02.2012 18:05;445,317;0,000
11.02.2012 18:10;445,317;0,000
11.02.2012 18:15;445,317;0,000
11.02.2012 18:20;445,317;0,000
11.02.2012 18:25;445,317;0,000
11.02.2012 18:30;445,317;0,000
11.02.2012 18:35;445,317;0,000
11.02.2012 18:40;445,317;0,000
11.02.2012 18:45;445,317;0,000
11.02.2012 18:50;445,317;0,000
11.02.2012 18:55;445,317;0,000
11.02.2012 19:00;445,317;0,000
11.02.2012 19:05;445,317;0,000
11.02.2012 19:10;445,317;0,000
11.02.2012 19:15;445,317;0,000
11.02.2012 19:20;445,317;0,000
11.02.2012 19:25;445,317;0,000
11.02.2012 19:30;445,317;0,000
11.02.2012 19:35;445,317;0,000
11.02.2012 19:40;445,317;0,000
11.02.2012 19:45;445,317;0,000
11.02.2012 19:50;445,317;0,000
11.02.2012 19:55;445,317;0,000
11.02.2012 20:00;445,317;0,000
11.02.2012 20:05;445,317;0,000
11.02.2012 20:10;445,317;0,000
11.02.2012 20:15;445,317;0,000
11.02.2012 20:20;445,317;0,000
11.02.2012 20:25;445,317;0,000
11.02.2012 20:30;445,317;0,000
11.02.2012 20:35;445,317;0,000
11.02.2012 20:40;445,317;0,000
11.02.2012 20:45;445,317;0,000
11.02.2012 20:50;445,317;0,000
11.02.2012 20:55;445,317;0,000
11.02.2012 21:00;445,317;0,000
11.02.2012 21:05;445,317;0,000
11.02.2012 21:10;445,317;0,000
11.02.2012 21:15;445,317;0,000
11.02.2012 21:20;445,317;0,000
11.02.2012 21:25;445,317;0,000
11.02.2012 21:30;445,317;0,000
11.02.2012 21:35;445,317;0,000
11.02.2012 21:40;445,317;0,000
11.02.2012 21:45;445,317;0,000
11.02.2012 21:50;445,317;0,000
11.02.2012 21:55;445,317;0,000
11.02.2012 22:00;445,317;0,000
11.02.2012 22:05;445,317;0,000
11.02.2012 22:10;445,317;0,000
11.02.2012 22:15;445,317;0,000
11.02.2012 22:20;445,317;0,000
11.02.2012 22:25;445,317;0,000
11.02.2012 22:30;445,317;0,000
11.02.2012 22:35;445,317;0,000
11.02.2012 22:40;445,317;0,000
11.02.2012 22:45;445,317;0,000
11.02.2012 22:50;445,317;0,000
11.02.2012 22:55;445,317;0,000
11.02.2012 23:00;445,317;0,000
11.02.2012 23:05;445,317;0,000
11.02.2012 23:10;445,317;0,000
11.02.2012 23:15;445,317;0,000
11.02.2012 23:20;445,317;0,000
11.02.2012 23:25;445,317;0,000
11.02.2012 23:30;445,317;0,000
11.02.2012 23:35;445,317;0,000
11.02.2012 23:40;445,317;0,000
11.02.2012 23:45;445,317;0,000
11.02.2012 23:50;445,317;0,000
11.02.2012 23:55;445,317;0,000
