sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
24.03.2012 14:20;1054,126;3,780
24.03.2012 14:25;1054,428;3,624
24.03.2012 14:30;1054,743;3,780
24.03.2012 14:35;1055,050;3,684
24.03.2012 14:40;1055,352;3,624
24.03.2012 14:45;1055,641;3,468
24.03.2012 14:50;1055,918;3,324
24.03.2012 14:55;1056,189;3,252
24.03.2012 15:00;1056,457;3,216
24.03.2012 15:05;1056,732;3,300
24.03.2012 15:10;1057,000;3,216
24.03.2012 15:15;1057,259;3,108
24.03.2012 15:20;1057,508;2,988
24.03.2012 15:25;1057,754;2,952
24.03.2012 15:30;1057,991;2,844
24.03.2012 15:35;1058,225;2,808
24.03.2012 15:40;1058,453;2,736
24.03.2012 15:45;1058,675;2,664
24.03.2012 15:50;1058,888;2,556
24.03.2012 15:55;1059,094;2,472
24.03.2012 16:00;1059,287;2,316
24.03.2012 16:05;1059,461;2,088
24.03.2012 16:10;1059,628;2,004
24.03.2012 16:15;1059,773;1,740
24.03.2012 16:20;1059,908;1,620
24.03.2012 16:25;1060,071;1,956
24.03.2012 16:30;1060,225;1,848
24.03.2012 16:35;1060,367;1,704
24.03.2012 16:40;1060,500;1,596
24.03.2012 16:45;1060,635;1,620
24.03.2012 16:50;1060,765;1,560
24.03.2012 16:55;1060,891;1,512
24.03.2012 17:00;1061,004;1,356
24.03.2012 17:05;1061,099;1,140
24.03.2012 17:10;1061,176;0,924
24.03.2012 17:15;1061,255;0,948
24.03.2012 17:20;1061,329;0,888
24.03.2012 17:25;1061,399;0,840
24.03.2012 17:30;1061,466;0,804
24.03.2012 17:35;1061,537;0,852
24.03.2012 17:40;1061,602;0,780
24.03.2012 17:45;1061,657;0,660
24.03.2012 17:50;1061,703;0,552
24.03.2012 17:55;1061,739;0,432
24.03.2012 18:00;1061,768;0,348
24.03.2012 18:05;1061,788;0,240
24.03.2012 18:10;1061,802;0,168
24.03.2012 18:15;1061,811;0,108
24.03.2012 18:20;1061,815;0,048
24.03.2012 18:25;1061,817;0,024
24.03.2012 18:30;1061,817;0,000
24.03.2012 18:35;1061,817;0,000
24.03.2012 18:40;1061,817;0,000
24.03.2012 18:45;1061,817;0,000
24.03.2012 18:50;1061,817;0,000
24.03.2012 18:55;1061,817;0,000
24.03.2012 19:00;1061,817;0,000
24.03.2012 19:05;1061,817;0,000
24.03.2012 19:10;1061,817;0,000
24.03.2012 19:15;1061,817;0,000
24.03.2012 19:20;1061,817;0,000
24.03.2012 19:25;1061,817;0,000
24.03.2012 19:30;1061,817;0,000
24.03.2012 19:35;1061,817;0,000
24.03.2012 19:40;1061,817;0,000
24.03.2012 19:45;1061,817;0,000
24.03.2012 19:50;1061,817;0,000
24.03.2012 19:55;1061,817;0,000
24.03.2012 20:00;1061,817;0,000
24.03.2012 20:05;1061,817;0,000
24.03.2012 20:10;1061,817;0,000
24.03.2012 20:15;1061,817;0,000
24.03.2012 20:20;1061,817;0,000
24.03.2012 20:25;1061,817;0,000
24.03.2012 20:30;1061,817;0,000
24.03.2012 20:35;1061,817;0,000
24.03.2012 20:40;1061,817;0,000
24.03.2012 20:45;1061,817;0,000
24.03.2012 20:50;1061,817;0,000
24.03.2012 20:55;1061,817;0,000
24.03.2012 21:00;1061,817;0,000
24.03.2012 21:05;1061,817;0,000
24.03.2012 21:10;1061,817;0,000
24.03.2012 21:15;1061,817;0,000
24.03.2012 21:20;1061,817;0,000
24.03.2012 21:25;1061,817;0,000
24.03.2012 21:30;1061,817;0,000
24.03.2012 21:35;1061,817;0,000
24.03.2012 21:40;1061,817;0,000
24.03.2012 21:45;1061,817;0,000
24.03.2012 21:50;1061,817;0,000
24.03.2012 21:55;1061,817;0,000
24.03.2012 22:00;1061,817;0,000
24.03.2012 22:05;1061,817;0,000
24.03.2012 22:10;1061,817;0,000
24.03.2012 22:15;1061,817;0,000
24.03.2012 22:20;1061,817;0,000
24.03.2012 22:25;1061,817;0,000
24.03.2012 22:30;1061,817;0,000
24.03.2012 22:35;1061,817;0,000
24.03.2012 22:40;1061,817;0,000
24.03.2012 22:45;1061,817;0,000
24.03.2012 22:50;1061,817;0,000
24.03.2012 22:55;1061,817;0,000
24.03.2012 23:00;1061,817;0,000
24.03.2012 23:05;1061,817;0,000
24.03.2012 23:10;1061,817;0,000
24.03.2012 23:15;1061,817;0,000
24.03.2012 23:20;1061,817;0,000
24.03.2012 23:25;1061,817;0,000
24.03.2012 23:30;1061,817;0,000
24.03.2012 23:35;1061,817;0,000
24.03.2012 23:40;1061,817;0,000
24.03.2012 23:45;1061,817;0,000
24.03.2012 23:50;1061,817;0,000
24.03.2012 23:55;1061,817;0,000
