sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
19.03.2012 15:05;913,045;0,804
19.03.2012 15:10;913,134;1,068
19.03.2012 15:15;913,255;1,452
19.03.2012 15:20;913,320;0,780
19.03.2012 15:25;913,349;0,348
19.03.2012 15:30;913,362;0,156
19.03.2012 15:35;913,393;0,372
19.03.2012 15:40;913,434;0,492
19.03.2012 15:45;913,468;0,408
19.03.2012 15:50;913,490;0,264
19.03.2012 15:55;913,501;0,132
19.03.2012 16:00;913,512;0,132
19.03.2012 16:05;913,523;0,132
19.03.2012 16:10;913,537;0,168
19.03.2012 16:15;913,558;0,252
19.03.2012 16:20;913,628;0,840
19.03.2012 16:25;913,782;1,848
19.03.2012 16:30;913,932;1,800
19.03.2012 16:35;914,083;1,812
19.03.2012 16:40;914,231;1,776
19.03.2012 16:45;914,362;1,572
19.03.2012 16:50;914,452;1,080
19.03.2012 16:55;914,557;1,260
19.03.2012 17:00;914,616;0,708
19.03.2012 17:05;914,683;0,804
19.03.2012 17:10;914,725;0,504
19.03.2012 17:15;914,752;0,324
19.03.2012 17:20;914,770;0,216
19.03.2012 17:25;914,792;0,264
19.03.2012 17:30;914,816;0,288
19.03.2012 17:35;914,855;0,468
19.03.2012 17:40;914,883;0,336
19.03.2012 17:45;914,904;0,252
19.03.2012 17:50;914,926;0,264
19.03.2012 17:55;914,948;0,264
19.03.2012 18:00;914,969;0,252
19.03.2012 18:05;914,985;0,192
19.03.2012 18:10;914,997;0,144
19.03.2012 18:15;915,006;0,108
19.03.2012 18:20;915,011;0,060
19.03.2012 18:25;915,013;0,024
19.03.2012 18:30;915,014;0,012
19.03.2012 18:35;915,014;0,000
19.03.2012 18:40;915,014;0,000
19.03.2012 18:45;915,014;0,000
19.03.2012 18:50;915,014;0,000
19.03.2012 18:55;915,014;0,000
19.03.2012 19:00;915,014;0,000
19.03.2012 19:05;915,014;0,000
19.03.2012 19:10;915,014;0,000
19.03.2012 19:15;915,014;0,000
19.03.2012 19:20;915,014;0,000
19.03.2012 19:25;915,014;0,000
19.03.2012 19:30;915,014;0,000
19.03.2012 19:35;915,014;0,000
19.03.2012 19:40;915,014;0,000
19.03.2012 19:45;915,014;0,000
19.03.2012 19:50;915,014;0,000
19.03.2012 19:55;915,014;0,000
19.03.2012 20:00;915,014;0,000
19.03.2012 20:05;915,014;0,000
19.03.2012 20:10;915,014;0,000
19.03.2012 20:15;915,014;0,000
19.03.2012 20:20;915,014;0,000
19.03.2012 20:25;915,014;0,000
19.03.2012 20:30;915,014;0,000
19.03.2012 20:35;915,014;0,000
19.03.2012 20:40;915,014;0,000
19.03.2012 20:45;915,014;0,000
19.03.2012 20:50;915,014;0,000
19.03.2012 20:55;915,014;0,000
19.03.2012 21:00;915,014;0,000
19.03.2012 21:05;915,014;0,000
19.03.2012 21:10;915,014;0,000
19.03.2012 21:15;915,014;0,000
19.03.2012 21:20;915,014;0,000
19.03.2012 21:25;915,014;0,000
19.03.2012 21:30;915,014;0,000
19.03.2012 21:35;915,014;0,000
19.03.2012 21:40;915,014;0,000
19.03.2012 21:45;915,014;0,000
19.03.2012 21:50;915,014;0,000
19.03.2012 21:55;915,014;0,000
19.03.2012 22:00;915,014;0,000
19.03.2012 22:05;915,014;0,000
19.03.2012 22:10;915,014;0,000
19.03.2012 22:15;915,014;0,000
19.03.2012 22:20;915,014;0,000
19.03.2012 22:25;915,014;0,000
19.03.2012 22:30;915,014;0,000
19.03.2012 22:35;915,014;0,000
19.03.2012 22:40;915,014;0,000
19.03.2012 22:45;915,014;0,000
19.03.2012 22:50;915,014;0,000
19.03.2012 22:55;915,014;0,000
19.03.2012 23:00;915,014;0,000
19.03.2012 23:05;915,014;0,000
19.03.2012 23:10;915,014;0,000
19.03.2012 23:15;915,014;0,000
19.03.2012 23:20;915,014;0,000
19.03.2012 23:25;915,014;0,000
19.03.2012 23:30;915,014;0,000
19.03.2012 23:35;915,014;0,000
19.03.2012 23:40;915,014;0,000
19.03.2012 23:45;915,014;0,000
19.03.2012 23:50;915,014;0,000
19.03.2012 23:55;915,014;0,000
