sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
16.03.2012 15:05;872,268;3,096
16.03.2012 15:10;872,521;3,036
16.03.2012 15:15;872,768;2,964
16.03.2012 15:20;873,007;2,868
16.03.2012 15:25;873,239;2,784
16.03.2012 15:30;873,466;2,724
16.03.2012 15:35;873,684;2,616
16.03.2012 15:40;873,897;2,556
16.03.2012 15:45;874,104;2,484
16.03.2012 15:50;874,302;2,376
16.03.2012 15:55;874,494;2,304
16.03.2012 16:00;874,681;2,244
16.03.2012 16:05;874,860;2,148
16.03.2012 16:10;875,031;2,052
16.03.2012 16:15;875,195;1,968
16.03.2012 16:20;875,351;1,872
16.03.2012 16:25;875,500;1,788
16.03.2012 16:30;875,641;1,692
16.03.2012 16:35;875,774;1,596
16.03.2012 16:40;875,898;1,488
16.03.2012 16:45;876,014;1,392
16.03.2012 16:50;876,121;1,284
16.03.2012 16:55;876,220;1,188
16.03.2012 17:00;876,312;1,104
16.03.2012 17:05;876,397;1,020
16.03.2012 17:10;876,475;0,936
16.03.2012 17:15;876,545;0,840
16.03.2012 17:20;876,608;0,756
16.03.2012 17:25;876,663;0,660
16.03.2012 17:30;876,711;0,576
16.03.2012 17:35;876,753;0,504
16.03.2012 17:40;876,787;0,408
16.03.2012 17:45;876,815;0,336
16.03.2012 17:50;876,838;0,276
16.03.2012 17:55;876,855;0,204
16.03.2012 18:00;876,868;0,156
16.03.2012 18:05;876,878;0,120
16.03.2012 18:10;876,884;0,072
16.03.2012 18:15;876,889;0,060
16.03.2012 18:20;876,891;0,024
16.03.2012 18:25;876,892;0,012
16.03.2012 18:30;876,892;0,000
16.03.2012 18:35;876,892;0,000
16.03.2012 18:40;876,892;0,000
16.03.2012 18:45;876,892;0,000
16.03.2012 18:50;876,892;0,000
16.03.2012 18:55;876,892;0,000
16.03.2012 19:00;876,892;0,000
16.03.2012 19:05;876,892;0,000
16.03.2012 19:10;876,892;0,000
16.03.2012 19:15;876,892;0,000
16.03.2012 19:20;876,892;0,000
16.03.2012 19:25;876,892;0,000
16.03.2012 19:30;876,892;0,000
16.03.2012 19:35;876,892;0,000
16.03.2012 19:40;876,892;0,000
16.03.2012 19:45;876,892;0,000
16.03.2012 19:50;876,892;0,000
16.03.2012 19:55;876,892;0,000
16.03.2012 20:00;876,892;0,000
16.03.2012 20:05;876,892;0,000
16.03.2012 20:10;876,892;0,000
16.03.2012 20:15;876,892;0,000
16.03.2012 20:20;876,892;0,000
16.03.2012 20:25;876,892;0,000
16.03.2012 20:30;876,892;0,000
16.03.2012 20:35;876,892;0,000
16.03.2012 20:40;876,892;0,000
16.03.2012 20:45;876,892;0,000
16.03.2012 20:50;876,892;0,000
16.03.2012 20:55;876,892;0,000
16.03.2012 21:00;876,892;0,000
16.03.2012 21:05;876,892;0,000
16.03.2012 21:10;876,892;0,000
16.03.2012 21:15;876,892;0,000
16.03.2012 21:20;876,892;0,000
16.03.2012 21:25;876,892;0,000
16.03.2012 21:30;876,892;0,000
16.03.2012 21:35;876,892;0,000
16.03.2012 21:40;876,892;0,000
16.03.2012 21:45;876,892;0,000
16.03.2012 21:50;876,892;0,000
16.03.2012 21:55;876,892;0,000
16.03.2012 22:00;876,892;0,000
16.03.2012 22:05;876,892;0,000
16.03.2012 22:10;876,892;0,000
16.03.2012 22:15;876,892;0,000
16.03.2012 22:20;876,892;0,000
16.03.2012 22:25;876,892;0,000
16.03.2012 22:30;876,892;0,000
16.03.2012 22:35;876,892;0,000
16.03.2012 22:40;876,892;0,000
16.03.2012 22:45;876,892;0,000
16.03.2012 22:50;876,892;0,000
16.03.2012 22:55;876,892;0,000
16.03.2012 23:00;876,892;0,000
16.03.2012 23:05;876,892;0,000
16.03.2012 23:10;876,892;0,000
16.03.2012 23:15;876,892;0,000
16.03.2012 23:20;876,892;0,000
16.03.2012 23:25;876,892;0,000
16.03.2012 23:30;876,892;0,000
16.03.2012 23:35;876,892;0,000
16.03.2012 23:40;876,892;0,000
16.03.2012 23:45;876,892;0,000
16.03.2012 23:50;876,892;0,000
16.03.2012 23:55;876,892;0,000
