sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
15.12.2011 15:05;55,240;0,192
15.12.2011 15:10;55,258;0,216
15.12.2011 15:15;55,279;0,252
15.12.2011 15:20;55,317;0,456
15.12.2011 15:25;55,361;0,528
15.12.2011 15:30;55,431;0,840
15.12.2011 15:35;55,472;0,492
15.12.2011 15:40;55,501;0,348
15.12.2011 15:45;55,522;0,252
15.12.2011 15:50;55,544;0,264
15.12.2011 15:55;55,559;0,180
15.12.2011 16:00;55,567;0,096
15.12.2011 16:05;55,572;0,060
15.12.2011 16:10;55,575;0,036
15.12.2011 16:15;55,577;0,024
15.12.2011 16:20;55,577;0,000
15.12.2011 16:25;55,577;0,000
15.12.2011 16:30;55,577;0,000
15.12.2011 16:35;55,577;0,000
15.12.2011 16:40;55,577;0,000
15.12.2011 16:45;55,577;0,000
15.12.2011 16:50;55,577;0,000
15.12.2011 16:55;55,577;0,000
15.12.2011 17:00;55,577;0,000
15.12.2011 17:05;55,577;0,000
15.12.2011 17:10;55,577;0,000
15.12.2011 17:15;55,577;0,000
15.12.2011 17:20;55,577;0,000
15.12.2011 17:25;55,577;0,000
15.12.2011 17:30;55,577;0,000
15.12.2011 17:35;55,577;0,000
15.12.2011 17:40;55,577;0,000
15.12.2011 17:45;55,577;0,000
15.12.2011 17:50;55,577;0,000
15.12.2011 17:55;55,577;0,000
15.12.2011 18:00;55,577;0,000
15.12.2011 18:05;55,577;0,000
15.12.2011 18:10;55,577;0,000
15.12.2011 18:15;55,577;0,000
15.12.2011 18:20;55,577;0,000
15.12.2011 18:25;55,577;0,000
15.12.2011 18:30;55,577;0,000
15.12.2011 18:35;55,577;0,000
15.12.2011 18:40;55,577;0,000
15.12.2011 18:45;55,577;0,000
15.12.2011 18:50;55,577;0,000
15.12.2011 18:55;55,577;0,000
15.12.2011 19:00;55,577;0,000
15.12.2011 19:05;55,577;0,000
15.12.2011 19:10;55,577;0,000
15.12.2011 19:15;55,577;0,000
15.12.2011 19:20;55,577;0,000
15.12.2011 19:25;55,577;0,000
15.12.2011 19:30;55,577;0,000
15.12.2011 19:35;55,577;0,000
15.12.2011 19:40;55,577;0,000
15.12.2011 19:45;55,577;0,000
15.12.2011 19:50;55,577;0,000
15.12.2011 19:55;55,577;0,000
15.12.2011 20:00;55,577;0,000
15.12.2011 20:05;55,577;0,000
15.12.2011 20:10;55,577;0,000
15.12.2011 20:15;55,577;0,000
15.12.2011 20:20;55,577;0,000
15.12.2011 20:25;55,577;0,000
15.12.2011 20:30;55,577;0,000
15.12.2011 20:35;55,577;0,000
15.12.2011 20:40;55,577;0,000
15.12.2011 20:45;55,577;0,000
15.12.2011 20:50;55,577;0,000
15.12.2011 20:55;55,577;0,000
15.12.2011 21:00;55,577;0,000
15.12.2011 21:05;55,577;0,000
15.12.2011 21:10;55,577;0,000
15.12.2011 21:15;55,577;0,000
15.12.2011 21:20;55,577;0,000
15.12.2011 21:25;55,577;0,000
15.12.2011 21:30;55,577;0,000
15.12.2011 21:35;55,577;0,000
15.12.2011 21:40;55,577;0,000
15.12.2011 21:45;55,577;0,000
15.12.2011 21:50;55,577;0,000
15.12.2011 21:55;55,577;0,000
15.12.2011 22:00;55,577;0,000
15.12.2011 22:05;55,577;0,000
15.12.2011 22:10;55,577;0,000
15.12.2011 22:15;55,577;0,000
15.12.2011 22:20;55,577;0,000
15.12.2011 22:25;55,577;0,000
15.12.2011 22:30;55,577;0,000
15.12.2011 22:35;55,577;0,000
15.12.2011 22:40;55,577;0,000
15.12.2011 22:45;55,577;0,000
15.12.2011 22:50;55,577;0,000
15.12.2011 22:55;55,577;0,000
15.12.2011 23:00;55,577;0,000
15.12.2011 23:05;55,577;0,000
15.12.2011 23:10;55,577;0,000
15.12.2011 23:15;55,577;0,000
15.12.2011 23:20;55,577;0,000
15.12.2011 23:25;55,577;0,000
15.12.2011 23:30;55,577;0,000
15.12.2011 23:35;55,577;0,000
15.12.2011 23:40;55,577;0,000
15.12.2011 23:45;55,577;0,000
15.12.2011 23:50;55,577;0,000
15.12.2011 23:55;55,577;0,000
