sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
01.02.2012 15:05;309,411;1,896
01.02.2012 15:10;309,554;1,716
01.02.2012 15:15;309,680;1,512
01.02.2012 15:20;309,804;1,488
01.02.2012 15:25;309,919;1,380
01.02.2012 15:30;310,020;1,212
01.02.2012 15:35;310,113;1,116
01.02.2012 15:40;310,226;1,356
01.02.2012 15:45;310,328;1,224
01.02.2012 15:50;310,426;1,176
01.02.2012 15:55;310,520;1,128
01.02.2012 16:00;310,610;1,080
01.02.2012 16:05;310,690;0,960
01.02.2012 16:10;310,770;0,960
01.02.2012 16:15;310,835;0,780
01.02.2012 16:20;310,886;0,612
01.02.2012 16:25;310,932;0,552
01.02.2012 16:30;310,969;0,444
01.02.2012 16:35;311,005;0,432
01.02.2012 16:40;311,034;0,348
01.02.2012 16:45;311,057;0,276
01.02.2012 16:50;311,073;0,192
01.02.2012 16:55;311,086;0,156
01.02.2012 17:00;311,095;0,108
01.02.2012 17:05;311,102;0,084
01.02.2012 17:10;311,107;0,060
01.02.2012 17:15;311,109;0,024
01.02.2012 17:20;311,110;0,012
01.02.2012 17:25;311,110;0,000
01.02.2012 17:30;311,110;0,000
01.02.2012 17:35;311,110;0,000
01.02.2012 17:40;311,110;0,000
01.02.2012 17:45;311,110;0,000
01.02.2012 17:50;311,110;0,000
01.02.2012 17:55;311,110;0,000
01.02.2012 18:00;311,110;0,000
01.02.2012 18:05;311,110;0,000
01.02.2012 18:10;311,110;0,000
01.02.2012 18:15;311,110;0,000
01.02.2012 18:20;311,110;0,000
01.02.2012 18:25;311,110;0,000
01.02.2012 18:30;311,110;0,000
01.02.2012 18:35;311,110;0,000
01.02.2012 18:40;311,110;0,000
01.02.2012 18:45;311,110;0,000
01.02.2012 18:50;311,110;0,000
01.02.2012 18:55;311,110;0,000
01.02.2012 19:00;311,110;0,000
01.02.2012 19:05;311,110;0,000
01.02.2012 19:10;311,110;0,000
01.02.2012 19:15;311,110;0,000
01.02.2012 19:20;311,110;0,000
01.02.2012 19:25;311,110;0,000
01.02.2012 19:30;311,110;0,000
01.02.2012 19:35;311,110;0,000
01.02.2012 19:40;311,110;0,000
01.02.2012 19:45;311,110;0,000
01.02.2012 19:50;311,110;0,000
01.02.2012 19:55;311,110;0,000
01.02.2012 20:00;311,110;0,000
01.02.2012 20:05;311,110;0,000
01.02.2012 20:10;311,110;0,000
01.02.2012 20:15;311,110;0,000
01.02.2012 20:20;311,110;0,000
01.02.2012 20:25;311,110;0,000
01.02.2012 20:30;311,110;0,000
01.02.2012 20:35;311,110;0,000
01.02.2012 20:40;311,110;0,000
01.02.2012 20:45;311,110;0,000
01.02.2012 20:50;311,110;0,000
01.02.2012 20:55;311,110;0,000
01.02.2012 21:00;311,110;0,000
01.02.2012 21:05;311,110;0,000
01.02.2012 21:10;311,110;0,000
01.02.2012 21:15;311,110;0,000
01.02.2012 21:20;311,110;0,000
01.02.2012 21:25;311,110;0,000
01.02.2012 21:30;311,110;0,000
01.02.2012 21:35;311,110;0,000
01.02.2012 21:40;311,110;0,000
01.02.2012 21:45;311,110;0,000
01.02.2012 21:50;311,110;0,000
01.02.2012 21:55;311,110;0,000
01.02.2012 22:00;311,110;0,000
01.02.2012 22:05;311,110;0,000
01.02.2012 22:10;311,110;0,000
01.02.2012 22:15;311,110;0,000
01.02.2012 22:20;311,110;0,000
01.02.2012 22:25;311,110;0,000
01.02.2012 22:30;311,110;0,000
01.02.2012 22:35;311,110;0,000
01.02.2012 22:40;311,110;0,000
01.02.2012 22:45;311,110;0,000
01.02.2012 22:50;311,110;0,000
01.02.2012 22:55;311,110;0,000
01.02.2012 23:00;311,110;0,000
01.02.2012 23:05;311,110;0,000
01.02.2012 23:10;311,110;0,000
01.02.2012 23:15;311,110;0,000
01.02.2012 23:20;311,110;0,000
01.02.2012 23:25;311,110;0,000
01.02.2012 23:30;311,110;0,000
01.02.2012 23:35;311,110;0,000
01.02.2012 23:40;311,110;0,000
01.02.2012 23:45;311,110;0,000
01.02.2012 23:50;311,110;0,000
01.02.2012 23:55;311,110;0,000
